,0
2caa5be36f96ea197fc2acfdbcd20cd6,40.0
773b6737a6845b58e93b7436f661a846,40.0
5839b45d6060dfb9e940cc186db84f06,40.0
140f0808ef767d7b81dc10636ef40833,40.0
ffa85e7542419ded5561bdc03e9d6716,40.0
127a276d6a7365f7abbd2609a2e0679f,39.0
dc2a6797c0a5a6ef3a08619b06b0dd8f,39.0
6f5f9760145edc9d38d6cf7f57da8f02,39.0
d8fdefc1fe30e1a8204b88d7f4be0fa1,39.0
b06ff502d9e3de07c906188f03e12441,39.0
03db7630fc9e7b8299533d72e2d90e7a,39.0
5e1a0070f00694e81ee54652444e4304,39.0
9d7cb24d301c70da876c32a1136830ab,39.0
5d7766d040102ae20d677b4949f68805,39.0
8ee6e05e678dcf4438b2818edb391f33,39.0
4190971f01a8c0395fac998daf10c7d2,39.0
bdbbfa7ea1860962a830654b39bbdbd5,39.0
5647936db1d0f7f3b99b1142e85e713f,39.0
1e1228a28e17f49b7b5653e772ac0139,39.0
205661e681bf43ee13676fe1db348743,39.0
2829a977446e09dac94f13b55fcc63ec,39.0
c7993f9b6c23f33d8ae8a1fe06b45ba5,39.0
fc00e3ad119217be4c8dc68a69eff229,39.0
11279c09ebc7410f90752e428424b632,38.0
98750d7319378b67df0ded91b5fcb285,38.0
dfa7a6f12fe3fb64c5efdcee5948c7db,38.0
f29944afcd428e9fb0fa28e091d98e83,38.0
a39287db83ceabd3261692c6f104eb59,38.0
afad55c14a71850e0e2d41b2ea071719,38.0
0bc35f8806fa466945679a986e6b7865,38.0
6f72422fbf0239d5c93b268de0b7b1a3,38.0
e3e537573e8a822c3b0783003fd76ee9,38.0
1e72f3390fd16fcfd92039c3bcb08987,38.0
4133b1d762169f3bc44dbdc1713eb4ee,38.0
eca2a435314a2b7c3add81291bfda1a3,38.0
b8b351fea40da1ca321f6d7ffaddc4a7,37.0
987cb3813da138d39d4b6282ff71510d,37.0
2447d0e2980fd2c1908e6797fed585a8,37.0
46a0a38e87e3fcf411ca704dfdae3af7,37.0
5d50cde001c8cc6376fb1714c119bc55,37.0
40dc6c59a1c582ba0a93e41c3abf3f6f,37.0
5b81099bca1e07d967ba41d7cff6a761,37.0
b899a7ec1ba5ca1af3c691cab2804ab1,37.0
7a0b2442d066694aebe9766a567aaf07,37.0
6112de9d146bf0ff1c4cf63195975bf9,36.0
841d5d53546dffd24a456f8822b49830,36.0
9d7b17cdc63298712b863d99395b1d11,36.0
ef3357743c449ea0e1aadc336c2666df,36.0
766954f8a419401385a92f015aab81e5,36.0
928cffc8f22e02dd5cb3398ea07f0db8,36.0
6afaf430a31215af5b6223da2343102a,36.0
1308e47aad469ba2ba138a406a7c4a10,36.0
21b1d5657f7521549edc9841c11a7d0b,36.0
83ce42ea337bc879b6bb162fdc3aa550,35.0
669819f42ff6d272a8e57e565c222cd6,35.0
3c5af22681d255e4efb7d1bf1323119e,35.0
155fbbae7e7cac5919c602d0592d00e4,35.0
d373e827ed46338bd52c3c1afcdfd3c1,35.0
813e367b8944fefad9dabd4f98f26292,35.0
f610135ccd6b69a4c10d51bcd8abfd1a,35.0
9d61ad65d37f494976f9846932e057b9,35.0
a1da83f87382e24666ef5d8a98e59907,35.0
e5d7c3a9b61415ffd0577d074a9cf2f6,35.0
5c3b6d2add47efe8677740695c9e2b4a,34.0
0fd655e50081a55379cc5bf3389a3a82,34.0
d2afdf0e502b8e47af4e2111c6408f1b,34.0
145777567926d37d793da06107da26ae,34.0
bf4441613f8c407ce8f0c97f9344391e,34.0
8da87146631019885d69332b3a46e042,34.0
41eedd03b6d3a60bf1aa05aaf58020b1,34.0
0f9f47884af0452c9db37b4e8ad483b1,34.0
abafb685cc6b2fb7c7a9c89f6dfdad2b,34.0
c5e7d5789633fe9b1b747c6e561715bc,34.0
f8cb62c3abcdf84b910b78acd6906bdb,34.0
bece317190e7d66dbec3d48ba0220743,34.0
ea5bbcc61c1ff3e5025722bef7681a02,34.0
c4bbf8abd697cd59981b4ee819392d56,34.0
e6afab9a39474d36ab29760c740396b3,34.0
7f2551234fb420b69e93b570b3df46ee,34.0
308d7e65cca04002ae62bf5bd93736db,34.0
19dfa21317dcd3cf12cba39f92218be2,34.0
b6be2bd14a4dcc51acce7f944dc8e350,33.0
12f39cf83f3c87aa8e3e432f12783416,33.0
16c6f304e53bc02831f4ebb413640647,33.0
c659c907987ac804abd67192a3aa709f,33.0
795759d901a960d3ba49ffdc364627f8,33.0
cb7ebe286f80e358dad3b9d698a7a2ad,33.0
c8d33c97fe617a9954d1aca369ce06f3,33.0
de03d6a85b609296cf5181bb0d39876f,33.0
f213f6ef3f6dd0a3e8884483ec181c96,33.0
4cdd06687bbd50ecd55f8d1609567f69,33.0
dc56b84a8d1d194706570bd1f9f52a91,33.0
f229203157db37ed5a72fabe36634bf6,33.0
c78856b098b4e9b6a6d87c87d6abbb69,33.0
bcef53e7f85599b4984ccc1560b7fa64,33.0
bb0e91ced66baa8b7b043b2776091e4b,33.0
8eed80f2e125a681cab71e980f2876f9,33.0
4deaa238d8d1d591068a05d4301950a6,33.0
73cda59e16276bd06432f1de2d353c73,32.0
cfcaf185084e8faa979f45a212dce042,32.0
065c888457575eba29d1c6494a635af4,32.0
d372050152c209e932ef44078c07776f,32.0
728b38252ea5fc6f0cb81599c4630103,32.0
6ef887cb1652057363faa5f0f8ef7466,32.0
f87c83eee0a93fc49175cbe1a1cf8e1d,32.0
cfeb01b2b77214365baeb44b8875bfcd,32.0
9a57da3c4c78c79e755bce116acf0e76,32.0
39c3fb9c5d6db665fd28628507c23369,32.0
7c5979cd990c836730e40ec816dc0dcb,32.0
f4a0ecd31c72f363188320352d0c40a5,32.0
25dfcc043bbcbe072f25917e7e9d3ef3,32.0
332e8326e1b7b39ca41de981805e4b1e,32.0
5150da36566accb2289cfdc3520f8777,32.0
38925d2625444c696c9642350b115da6,32.0
dcf990a9f2f541829be1f32387210470,32.0
7ae1a940ccc9a142ed86def6e7f26184,32.0
e9e028a05125808f4b8dbd72805a01da,32.0
77f4fbcaf9d331da3b728d92198d548e,32.0
a04d450387bbe4790f49a80cf66a1b64,32.0
e3aed830ee89735b1b6fcebd9329b502,31.0
146a3504512b0178a3eea9ccd7a5aebd,31.0
4b56fd2b800cd388589ed4cbc04eca97,31.0
12ecf32d406fc0f7028e538551b84c8d,31.0
941ff542dbdb4148f40ec303101a69cc,31.0
dca969003d133cddd6b5ca6c8fe0c5f0,31.0
29e32a90fc697e0ec7220bf92e44585e,31.0
5377f939e9b605111012b668b61fbae2,31.0
5b88da4149f68b7b75967a2cb462466a,31.0
038b3b9a01f19b094c7d8d7b1332391c,31.0
4959eb8a5d02719562ca0eaf08c6b6f8,31.0
e8f0faf2e286a44371440972af0cc3bc,31.0
a81630c9b756dc76b1690511467d1754,31.0
2bbde2d7dc5f26e6a000bdc2bfc22182,31.0
220e1ef31f7863d6e059c335d44a29c7,31.0
12bd0467fa05419ff80abf6dc919df9a,31.0
3deb4ea4eadd63c60f598910916e08ce,30.0
b3cb128c91698df46332cba3b0a3681e,30.0
bbe3dec58ad3e7d9d2964bf4271f6356,30.0
f16ba8f6e1bc82787b630bc297a5aff5,30.0
009f0234a7625555cd97ac6d5af0d935,30.0
6bf898167b309f1e707e43ff6da5e6bb,30.0
43c10d4a32c4ac69384fa6ec33c8b4f1,30.0
9b746556d60c54e35060e879496f5656,30.0
ab37a421f7bbbf048efcdb082a42615b,30.0
4f7e96ae62509ca8690143a5fd31d379,30.0
50c2d9e950d873ea60f44049b45f6af3,29.0
fa4214cfaed5f991c46b2a992beb9be4,29.0
7151defc50a93e3e6e13303c0b5db2d8,29.0
fdbdb01a3af5e4201d56726188c2207c,29.0
ae0109317d6b42693756cc811a689019,29.0
281f9ab1639a2ec1e0c751b7ad6244f1,29.0
8da16c79b5717bb8f61484751bfadb2c,29.0
934c5b9b3f8ed6976b73222415d75c9f,29.0
fba81c3e9a45dfced3abfe1fcf55b750,29.0
397119a93dcc1098a7eef05de649f986,29.0
7c1c96bf310d27edc881610e5a885796,29.0
c47908c55c942abbcee0eadab7144927,29.0
0ccf9d23dde4242d4a0220423bbda704,28.0
06adf9404e312ef4f2071cb15d6e2772,28.0
7eacce6918cb249b948e912bdf419ea8,28.0
40f94c8f74cf8f7336529501c53809e3,28.0
88b0a46c0c3a711d7f5784e611973f7d,28.0
06adf8ab3d7100c8d5a4ce0c1689b9ee,28.0
de9eb215b0854e024bd1b8729f64a521,28.0
bb0cae9cfdc4f531e7c56d79901f55ed,28.0
93486eee7ed6a9ae83f284f96c27fb91,28.0
6ded9db015723fc34f9f3b7ba5938af4,28.0
ef90baf22730f6bf820dfea63715f2f9,28.0
eb89016cf21db40040cd9a9d7e9d2a7b,27.0
a420310eec3c3b4eb7145b1e32594364,27.0
0fba5c5f5d1c3da2e9efea5b090e3158,27.0
89c9ec7d301ffd8d899ac8d3e6f7edc3,27.0
d600de17636ce35a68c8b40ebb165c91,27.0
e4a297f6551caaf0a81bb9ca2a40735b,27.0
c522569db2b3e86a54c8a9e5f5998d85,27.0
ef9d63acd7b18b5f451a24f981e0c051,27.0
4e13847491df2c0ba57ea1a64c16d4b5,27.0
842e7a774c7d2c024b87d1158e5dc49d,27.0
869ca424c13ac4f76787887de44e4ac4,27.0
6faba3c946d88d2a0e0b6d90572b658e,27.0
ee3cea7f0b48ed77fe7b4f59268b2876,27.0
34615c3344c7546ca2091b822234ffc2,27.0
00d6c1b1230d8ffd42cc9db0c543c973,27.0
6e4d8cd041217bc3a03a5855ae5ea4e3,27.0
bc92dcb86f05ce10626846450a44e4f3,27.0
f31f6455498c0de1a52a740b663c995a,27.0
b872f299bc79944276b9878065603778,27.0
9534c0593a0be16058df10fd138e7015,26.0
1141b8783cc940d8a8a7753f564966de,26.0
637a2512f4c397f5ed329c914376d109,26.0
a0970b889bd1289378a37ad72497c802,26.0
b93a703bf5b279cb274e104f1ac7d5b4,26.0
312ced5e724b218b4fb3537bc9fcb897,26.0
cc4cc79fd8c112365c06562ffedac044,26.0
d001895645de178c6f05656aafac6fff,26.0
c4ef9b1946f022ace96fe4b23aa27189,26.0
e51d1bb261b044b912676aec6b79d8e2,26.0
0602ecd8540d39ca8423bfc13faa27eb,26.0
10375ee94cf4de2dfbe1057dc04a3fb2,26.0
3fa4d20fbe99b79346e36719d560c787,26.0
c48fb05bddb7bdec2a190c76f2fb3251,26.0
11354854b68043f53bad81d4cbf2f097,26.0
f40fdf10b164670f69821d1c2cc9bd0d,26.0
93e616c596d8638619399ec118511c6e,26.0
76db8441aeef732e3a6d0acbc5569b36,26.0
f9a8bb47dd49649a1a0ba9ade09f5a2e,26.0
c2bdb09b17c9605dca61ed79f3bad6e8,26.0
ccba15f3eda4b0a5c290dc48c98dfcb3,26.0
dbe1dc53b86b27d4b9d4bb9344616363,26.0
fa2d964fd629e521767979e74ced6047,26.0
5a5c0a33df3e3e517156281497bf5f5f,26.0
9b4d79a29d646586a409bd46f21452ec,26.0
997f7e3fed322c2a35b375af57f71c3f,25.0
cad3ddfdb29e1174055fc72607450445,25.0
c0b932ea90ff24e1f83f71bd60c865ce,25.0
1dfccf73aaccf328eb25c805131973d0,25.0
3700f582eb039b500098b81dd5fde885,25.0
f652f2b55142ec1e90365d40a35c2271,25.0
fbb1973fa40f93e42640c8cfc0b0f644,25.0
f64c37562c1b50abee53b3affe12536c,25.0
f4c97eb8552a0a119ff88e926b6faca6,25.0
065860d190c3af4d8a2c42f14704b2c2,25.0
1a235a3cd93a0d9466b859c4c026f1e5,25.0
e88abcf64acea5f6a0be6e10987842f2,25.0
48b20efe565f743dc1f62298c48227d5,25.0
e06b8cb0801675779d35cf8f06477a5b,25.0
64ac069e50056014e8d53a283de13a10,25.0
3807a3d69466067dee6ff45adf569ba0,25.0
4498064fa5fe2e2a6db1015df0194399,25.0
129f6fa29ae4cca5d40296e33964019e,25.0
b1678aef481d175b4a6acfc8f8393411,25.0
f7ec12bc527702ca1365780c6567c669,25.0
ab666ff32715dd7332e904080ba4e7f9,25.0
f4760a7457556bfd9d60479e30aa34a2,25.0
9a00d15908ecca728fef16602681a718,25.0
ac2008a0010775a41f0b2c3f83248df0,25.0
1a0febc26d9fa22eccdf98fa59213a1e,24.0
0dcfcde8b25b2d9d03098ae30789d427,24.0
8c90e8926a01c9a6b1fc1c8e07db3acd,24.0
96c10d5da6075f4865fdfc71a992663e,24.0
c1e87156593cc7a1dcd6dcae2a8b3db6,24.0
9dd8a3756b75cfeddb0efbf58c12c5f5,24.0
fc1383c8bac7425eb4af02bfd3d2eae0,24.0
5eee4db276d4e4e4c1cd0cc21302a9a3,24.0
74afc01e7ac706bc9e39c3320a1a35ad,24.0
077724892cd07faa78fd63d89375e71b,24.0
069a3e7755f6ba2690961976674d2cde,24.0
10156e7775344b7cc79b9811ace650bc,24.0
317c9bde5207e573d718da927430c81b,24.0
8b74b70028db9f80a898604e6482189b,24.0
31a3ee8370271d6f22471d215ecad8df,23.0
da2294cca046291dcd62ded788353336,23.0
d23450462b885ef7af8b2d508b8ad819,23.0
c90fc43b2ba4c291c7ea25cec974e049,23.0
7a4371fe234606c500f9ca803d8ae1bf,23.0
11bd150837ac8755ebf488845f8e911a,23.0
625be9dac3dd8df337e7fbeef77b209d,23.0
72f9ada0229080a99d60ca838243da34,23.0
2cfda5578d8503d7128b1eb85d13d046,23.0
963dd061b651af1f97ea42d506174c68,23.0
d5357a938a3f9dcca919e84b944e501f,23.0
e34d7e7c45bd09123a33b9f20fc32f29,23.0
1be9df3fe9dfad24c622548b024cca47,23.0
3de46e22c1681a80dca0c6df4b9d86ce,23.0
47ea172a9659696a27bde070f4d5d1df,23.0
00ccdbc330550aeba0c1c5dad0142a3a,23.0
3e6506ba3fcb48e60cce0e5f807aa60b,23.0
779313cd89c2e2a027142802c2e78cff,23.0
be503b32f4a001e097b04a0c7f659f1a,23.0
63ba3f05d9e23577eed6811bb84ab878,23.0
9171c8f11081173475d3df6aa24f8d03,23.0
137bb09bd4f209f6be484157fec41476,23.0
2980776b79a993d77a2065277760574c,23.0
5feb0d595c645df30b670b33b66da82b,22.0
65f45027d0bfa6b760b6ed76474b5647,22.0
2f9b3714798beae901250013cfa51046,22.0
f4546d8859c2c3eecdbfb551d5df18f0,22.0
16aad4dd49134d67538c699eada06c97,22.0
5500b064b0af5d6fc3022fa0b2663899,22.0
068ca050590555475ef04bbea8a7ceb4,22.0
330969479d2596f67682f292ad7eb0eb,22.0
011fe74f973e9bd2fdeb9d2ca06b6ff6,22.0
03b4c544c359fd286102f757a7da705b,22.0
074f23121fb2ff22d876567710a631a2,22.0
dcb5e25baf20e540646d6982b28a48ef,22.0
8ce7f2231ff336b79d27351e272b5c16,22.0
511b38b3f8b63543ecdd1a7d7ff1ae7f,22.0
0af7ae104dcf6b0c4ff24d9eefac9600,22.0
eeb852b0f7f99f1e0c5116554c756076,22.0
7c1f16c6e88a75afaabaa670d14d7302,22.0
886f3193dd3d0968285fb5ab8cef4882,21.0
0da8160127350a1fa6439e6fd93f1f24,21.0
95323cd61cc8a7e59c1001cc24024027,21.0
c6a1e20e5cd15340ec30fa01550433a9,21.0
f0a76fb10e87294a505bffd53372257f,21.0
57041ef6c3c686154f5971765bb3c99c,21.0
acc0dc6030a5c39a4a5d2987027d02f4,21.0
1f0f536915a8072256644e099a02c1e9,21.0
81272b11b17d7a13d9591d96beb49c8f,21.0
3ef9e587f1426b28da2c3d655b43cc16,21.0
ed163107cacb2bcf3b34a471a55cb5b1,21.0
3760a5e7c18cea2f62f953ee29769af4,21.0
9b1fa530008c6fc9df7337922abaf13e,21.0
52839de10ff89a2c7e7a38af90f45082,21.0
7dd8ef6246a43da39f0bbb65ee4f0223,21.0
05e382f3b62ed22313043c1122355039,21.0
4299382455def625c54a55993595ee4c,21.0
0646cd79fb2ea332f6fc17a04103c5e7,21.0
b53359aa049e09778d60c8809d32e3fd,21.0
2bdfe355e224b36069b953418abaa38b,21.0
f399e0e14d0c59f1a9d952926092dba4,21.0
133260ac6467bf3897cbbc7b9f977403,21.0
288573a90eea2b59593226e0db77866c,21.0
f8a3008fd783ee92d1cf072521b92629,21.0
b7dc0ae2fa521dae744bceb352339f69,20.0
25012c55d4d0ce1eea40e8598367b210,20.0
2a7668d3d2e485e62d1f6cd44d4337d8,20.0
abd87225b1c5dbfc3ade2ffb15e31c5e,20.0
8bfa8687cc9f4f59936111de9d254074,20.0
041a44a1895b8ed561340d10cc6c4bb1,20.0
13bcb02d74f2bee495cf3b38f3115e5e,20.0
12477d663149ab423d4b126c96bafbae,20.0
6011e8e6a7a97383425b6a51dfd416e4,20.0
eb28105494ab95c92941f23470031194,19.0
97669e6005dc7af13d7b92282ecaafd9,19.0
321af19860dcdd56cadfc73edf2787c6,19.0
43e4a81f7049ef6ddc16fffd5ee0cdd7,19.0
83f43e70ee24fc1c625bda1bc7955018,19.0
99ca1f6bfba94958f19f99b69abcdfca,19.0
8bbf89fc6018d3aa8d588fd3d70f5b8d,19.0
d069f163880cd845a7e4baca87fa2405,19.0
4bbd33127f896b6641ac294da5b8ecf1,19.0
7efca86d599d258315cc94e204c1038a,19.0
7319b1822af8324659cd9beed7739180,19.0
9da8bf63a6f4b209f5477ec4350b941c,19.0
4ddeab2240a531f49ce56d504c7973df,19.0
4dd9e22022a449df94e7637ed31bd2ee,19.0
98afd709b9c05defc97fe2d15da77ce5,19.0
b846f21d324d17cbe0ce504a0ed26998,18.0
7dc65195700e5b29274a36f22c6368d8,18.0
f101d97b3156f3485d3750d9e89685fe,18.0
533e814fc11d5817dbd0cfe02c2aae1b,18.0
8c7c4fdd03da0f7cdb95b873cb7fe0bd,18.0
b84b8b64b83431d27520808be5742e11,18.0
6104c6c2ee4a8718c3045efcddc1bc13,18.0
fd196998218eff5684a2e0a29bd39905,18.0
710e7cd6b26e5d7f188c7809e27667ca,18.0
0189771083afb70e52af5f83671f0167,18.0
4ede42a3920b79590587a25ffdd1bf54,18.0
c5daa45edb7584aa908d36569ec80517,18.0
68e22c9928244135c54c6106ef287970,18.0
3ec28851c3b3735ce253a614969f1398,18.0
dc9c2ee9f6772b53a00a78461647f3ef,18.0
32c3e10e5724ff8fc947e04a818f079e,18.0
071428bd1ebb4fc7a99591cc04b9fcdb,18.0
fbfc49654f9d1c1e2a8b65564adfa92a,18.0
49119b2048b0da2088d0b6e252997e97,18.0
d129cd38d59b8d063dbf261f0e2994d7,17.0
74599bfbf5e90254866b08532f0eb1a2,17.0
1806c702088fe235ffed77557d0f751e,17.0
94dfa18d22fc29b53c0d273bcb45a7c7,17.0
1840434179c358e8f7776cdbe9740209,17.0
f41ae012d438cd9652156c9dec36bfc9,17.0
880a712782ab141302b810592290a6df,17.0
ff3efc73d46144fbd3000ba98067c268,17.0
c010d6923ef4767c6d7bb7a8ea574ac1,17.0
dfb9492d00b3f50e0de458706c2e6654,17.0
a22f6d1f16d21fed5b54a22eede3e97d,17.0
d92bed71e7acea5f274101c2e1e30f59,17.0
541cc124c5d3cac7d35e97f6be359cb1,17.0
581adef7caf4f14d184aa2884a5c7f8a,17.0
c5380e1ec625e559d2cf14c3c689ec39,17.0
8763aa012eb1e178d62f4e3de3a6e465,17.0
bb3fcd5d5fb82d0f8c8500f9d426cfdf,17.0
8c875282b9b298c365c20531cb01e2ee,17.0
4238cdcc7c2eb771f9e6563890cef0f0,17.0
030f327bc05aa6a231becc2a4c0604d9,17.0
34a93d186d9d6287432be8ca970cddaf,17.0
eb91e267ca0aebf9c9ede2ba615ad701,16.0
de4d0a3f16eb3d82dfd27a56d7aef1a2,16.0
6c750feaa82952f747d54dbe4715ed13,16.0
0b6b05a69f99ad0b80332239943c613a,16.0
f19d0546ef8329746b6390b6fb514a37,16.0
6c9eb1702147d0fa9a5ae27a6fc511f4,16.0
0bc78f8f47d6e59283889c18e1956fb8,16.0
222e19b557dcf526ba4d2253959da5cb,16.0
e6475f88bcead1166d6033e4670f6994,16.0
eaaa05f462ac1bfd38ef8cdfcb89abb1,16.0
695f0fe4a099c4c72a0c072e2f7347e4,16.0
61cae7e471ea9a7e050ba5fd8329b5d1,16.0
696d4e31bb79e5f3290f8b0cb5322b10,16.0
fb92754c76bf89f867844c91c55a25c5,16.0
7b236b439a617dcf31254ad5f3cbd6a4,16.0
821f0317fad0c45ca81c5047d12a470c,16.0
d7ebaede87c6ce9d37c59e0346b1c4c0,16.0
fa0bc7a4d2e02920ecd241b40dd4d217,16.0
8983d274b05dd37e67468f3324160cf6,16.0
00f9ecdc1a3636af4192637d66e3379f,15.0
74c9f378c33189bb26dae68b5292e69c,15.0
005d14a72bb63e02f48a8cdb011296a1,15.0
9826af08747197189e6cd7d8dd7ad01d,15.0
11450723ebf32b170559f2365bc80aff,15.0
4d0495a62d71e85883ea82a28628b3d4,15.0
87250b1d1c18085f6a3360cf9054af90,15.0
72cb3cb20925d386782f4f2d8c57a1ff,15.0
464c35decf73014b27a061e8858f7b5e,15.0
1001cfd4c7843999b5568f82c5672f59,15.0
d24432ec04848d41f837799b362ee4bb,15.0
fd482b2247f72581ed0aad472eb1087d,15.0
be6d8c4ac71419f8b05e9539f4a74985,15.0
99d2ce7d16e57cb9378c637e2571f81b,15.0
3def876775a8f11b73221926bb91b0f3,15.0
1012f5a0bb196cacf47a3e31c948be3b,15.0
0513bb619b7cb8576e9e684a263579fe,15.0
ba33ad1244bf9ba038cb519a094ec405,14.0
c52fe9f9957d2b9a1426c2b1ade31849,14.0
91db80be1bb0b63a2d48a99822a076e0,14.0
9d1e1393e8c6f73f11548b99be66bf71,14.0
48d6e519d9bd82e34b6b71569bb3fc19,14.0
05e4b64ec39fe91e902c2ff2d2166355,14.0
2731677776f0fad6591390caed49d6e3,14.0
a681f9edc04294c45a6bff2705dc5480,14.0
1427146f3b4049cb756ef619f7ce982e,14.0
84d6b26ab94c7185f6f9caa3f261db32,14.0
efba874706ac44be881e174d8a4fdf7c,14.0
784edd1aee1cf19c84ac008048be6837,14.0
9d5e8250c5be7548a4b7e8f730e00995,14.0
030a2604ffd30574dfe525f959a8bc9f,14.0
cfdedc461a6fe9b10866d8d8b22e08ad,14.0
b0ccb70393503de64ad89b74dcfcd80c,14.0
bef906fb6e6cd14ceb96b7cf3d2f9466,14.0
ee7e5514d6e00b0f9a4f3da2d3fbcc03,14.0
cbf5b98a73ea5c4306d22144a4d3309f,14.0
1dd078d7828447fa6e971aaa0ce4b32e,13.0
82731af8c0d97d02ea15ddc5988ded5e,13.0
6f8b11a5f67c0aac27615bcb0591a406,13.0
3124e8994c9723b3cb9c1c5aec39c224,13.0
f145f36cd68047d792811cb913f000a6,13.0
aa12b0f58adab9711aa266996828e829,13.0
39db828cbee743d0427b04a73bfc5bd1,13.0
787f246d0e8779cd6fd38c46762f3054,13.0
374adfdcb3a625eb7ed0ce4242ce6b2f,13.0
18a1c4e954dfa498e0da242758ce8bf8,13.0
6d20ed6d9886dfa8cc412871066a73d8,13.0
2afba97bf667d601ceaebb976587c3ca,13.0
92966095aed1b16d998fc87765f11a85,13.0
d9a4309014d3511fb85de0f59cfd2042,13.0
d698a03439e7b1c93f6957828ba3f2a5,13.0
76dd8a4a1b6f04acb63bd039c86cfa70,13.0
5d3d3d98cc6926c476084d0b23e7f900,13.0
a302047f829e197840c9304e1614d45e,13.0
b6d864d5ca810d25a2ce56197fdb4de6,13.0
6d91f082b23f3ded3fba1b08fe9c01e2,13.0
9c34f9bb6f3280a725d400c49af0369c,13.0
73d427306afbfa96d28936ba921d0500,13.0
1dd4d8068f8abeb13cb8676c2a66769a,13.0
d1abcd9fddc00d35c8d65c1909c4a36a,12.0
2498a76cadc8502986ca1c62699178ec,12.0
b5386453b0e38a8ba23d24e4e42946f3,12.0
622cf8cef4b0a8128089653942f5a6bc,12.0
b8902f5fde490938fc689731e8825713,12.0
bab6aaf9bf9a28dc0d1159add3c901cc,12.0
1ca9210c7f78b165a7efe1ae04e6871a,12.0
fcfe5465eea30b9474f9dcde2dd74d95,12.0
aa3dd2a848e3c799d7ef97c305a4aca9,12.0
a92ef77b0fb22df84ef31ade352e4f00,12.0
5e553c93a7e1072f1f10291c4b29a2ab,12.0
4754960f02bbb69e1efebb93811098f3,12.0
795d6cc23786cb58412e4101a7b753ed,12.0
a0fef0ec3bb04f2f3cf2766a23bd468f,12.0
9204f317c2a9c679569bd71d7e5cf4f9,12.0
d1cb522f3b9079afcc786e276d00dc34,12.0
49896b5241c7817946bf408a16867a66,12.0
2f32d2b6190d3a4c9f68580d9cccea7a,12.0
2c72ad1b1645cd9e918bb7a4d5ea5eb1,12.0
aaa3b691dc5b3eb5cc26c1a0a1dd9c0e,11.0
79ede3e5655f51980fdec46cbbca3391,11.0
80880c0a6b8e7945b7d9e36d82eeff26,11.0
85cf5487ec32b150cf5df137017db8b1,11.0
3cac6d0d8214e2b84b4e489ec19a90b9,11.0
3e9b72264cd392c1b000cb2a9595e080,11.0
167f6d61a705751f847be9d29d74d590,11.0
3897e36e40ecc2b904141414faf96f87,11.0
66e7de99c199596296191df486598526,11.0
2d79f0171c2bad3029760d296a8f7960,11.0
e2971084cfa18c07c0ae2718c4c0e1c1,11.0
1172024de601eaa259499ab36acc5e4c,11.0
db8aa07540193facd12492bc57a7f107,11.0
c82ccdbb46a6673445a732812c7ec8ec,11.0
18ffc2be851e335df7e5f11e7f56c1b2,11.0
73c7df4e6266a82f0b74d0ad8fb22575,11.0
4d1b8ffa3dee508ca793061596653e40,11.0
d6b44ca7c1a2a53fc8f918efdf5cfa8f,11.0
55f4dc6c3bcd31a86a6867b166a19b5f,11.0
edb371cfa19cc3f86c81d76c4e170318,11.0
06d48f32b2ee9982f43d24e494728c9e,11.0
c3279d66109df025d7f7f4d631174761,11.0
7cae058a11c0d859a83113e9f3f2b29e,11.0
a39edba2688165f15a11393941146346,11.0
4f9627f782a5374a3f42268d15ea638d,11.0
d1a6a4c5408a6e069d7ee8ac8405fe5c,10.0
32c341670f47028cb0c78e9148624203,10.0
b3b3dbaa98ddb4d0b2501257603e18e1,10.0
f2ad645f911f8d272dd9daa86f43d09e,10.0
2e66c3b7bdf8179f21812df0f428cb79,10.0
5431a4054d135c03ee5742e64ed49e49,10.0
15b86b409840300829b7bdf756398bc7,10.0
3f2933a1c2494b397f7b31ef1aae0d27,10.0
ea49897dee4c4f5cd3fb30f45ba4ef74,10.0
94b8ae15e2f7450967471a8ec4fa52f2,10.0
b0935fe808214e6c4cc036c57a68943e,10.0
e0a6cede4e11b74bb5753a36717ce1bf,10.0
9aeef3ca744c026c706a4da03650f9e0,10.0
cd38233cddd4b94c9c42273572e1fcbe,10.0
bc5058759d5d9e71215e3c6400ed0679,10.0
1ef67709b115d2a10c7a4336c7460eea,10.0
0ff32400e8ac26102433c301164f3091,10.0
d42dcc2174636bc44a534e1fa8d74525,10.0
90bd33a0b417966334ade2099c3d2031,9.0
c9cf03379cf5325cd8a0b30055ea6aef,9.0
6988863edaddb2334f2fd4add7744020,9.0
2a4599f059cc49865f5ee90ce335cfb6,9.0
dde5b0c86d411149c998c7319086d2db,9.0
1c9658fccac87baa6575508409b523a2,9.0
7e13d3da09a7930b72da29aa35b675b7,9.0
bd1a738292abaf229b0e3f98ebe10d88,9.0
7b59e162b6da40bea5b45409832d8e28,9.0
14b3099ffd50ad128324aac1a5201a19,9.0
b12a4f705eb2afa10019b5a88e78d3d5,9.0
a65629d84f1b7d65b03d820730fa87b5,9.0
b6cfe3bee83691922aa60b7961fa9415,9.0
a980d598986e124b11661c96ae24e574,9.0
35891395a06619005543386c92ced872,9.0
99c30c4a3f19eb17ac64bedd99a692f8,9.0
a019c5483b55fa9eef2ddb111411db2a,9.0
fa0e1ddc802da24ec82b80bc65cf876e,9.0
